FOODCODE,DESCRIPTION,F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks)
58304400,"Linguini with vegetables and seafood in white wine sauce, diet frozen meal",0,0,0,0,0.16,0.11,0,0,0,0,0,0,0.05,0,0.37,0,0.37,0.85,0.85,0,0,0,0,0,0.85,0,0,0,0,0.04,0.04,0,0,0,3.13,0,0
58305250,"Pasta with vegetable and cheese sauce, diet frozen meal",0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0.59,0,0.59,0.07,0,0,0,0,0,0,0,0.07,0,0,0,0.21,0.02,0,0.19,0,1.53,0,0
58306010,"Beef enchilada dinner, NFS, frozen meal",0,0,0,0,0.06,0,0.03,0.03,0,0,0,0,0.03,0.12,0.73,0,0.73,0.16,0.16,0.16,0,0,0,0,0,0,0,0,0.46,0.06,0,0,0.06,2.03,1.24,0,0
58306020,"Beef enchilada, chili gravy, rice, refried beans, frozen meal",0,0,0,0,0.06,0,0.03,0.03,0,0,0,0,0.03,0.12,0.73,0,0.73,0.16,0.16,0.16,0,0,0,0,0,0,0,0,0.46,0.06,0,0,0.06,2.03,1.24,0,0
58306070,"Cheese enchilada, frozen meal",0,0,0,0,0.13,0,0.13,0.13,0,0,0,0,0,0.14,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.57,0.47,0,0,0.47,0,5.72,0.38,0
58310210,"Sausage and french toast, frozen meal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.99,1.28,0.75,0,0.75,0,0,0,0,0.53,0,0,0,0.1,0.1,0,0,0.77,6.69,0.91,0
58310310,"Pancakes and sausage, frozen meal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0.82,0.67,0,0.67,0,0,0,0,0.15,0,0,0,0.12,0.12,0,0,3.1,8.19,1.89,0
58400000,"Soup, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.13,0.11,0,0,0,0.11,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
58400100,"Noodle soup, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0
58400200,"Rice soup, NFS",0,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0,0.12,0,0.12,0.08,0.08,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0
58401010,"Barley soup, home recipe, canned, or ready-to-serve",0,0,0,0,0.22,0,0.13,0.07,0.06,0.07,0.04,0.03,0.02,0,0.08,0,0.08,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0
58401200,"Barley soup, sweet, with or without nuts, Asian Style",0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0.22,0,0,0,0,0,0,0,0,0.08,0.14,0,0,0,0,0,0.94,0,1.56,0
58402010,"Beef noodle soup, canned or ready-to-serve",0,0,0,0,0.04,0,0.04,0.04,0,0,0,0,0,0,0.12,0,0.12,0.09,0.08,0.08,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.25,0.27,0,0
58402020,"Beef dumpling soup, home recipe, canned or ready-to-serve",0,0,0,0,0.15,0,0.09,0.05,0.04,0.04,0.04,0,0.02,0.03,0,0,0,0.24,0.21,0.21,0,0,0,0,0,0,0.03,0,0.14,0,0,0,0,0.44,0,0,0
58402030,"Beef rice soup, home recipe, canned or ready-to-serve",0,0,0,0,0.15,0,0.09,0.05,0.04,0.04,0.04,0,0.02,0.03,0,0,0,0.24,0.21,0.21,0,0,0,0,0,0,0.03,0,0.14,0,0,0,0,0.44,0,0,0
58402100,"Beef noodle soup, home recipe",0,0,0,0,0.09,0,0.03,0,0.03,0,0,0,0.06,0,0.16,0,0.16,0.51,0.49,0.49,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.81,0,0,0
58403010,"Chicken or turkey noodle soup, canned or ready-to-serve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.13,0.11,0,0,0,0.11,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
58403040,"Chicken or turkey noodle soup, home recipe",0,0,0,0,0.09,0,0.03,0,0.03,0,0,0,0.06,0,0.16,0,0.16,0.57,0.55,0,0,0,0.55,0,0,0.02,0,0,0,0,0,0,0,0.81,0.13,0,0
58403050,"Chicken or turkey noodle soup, cream of, home recipe, canned, or ready-to-serve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.13,0.11,0,0,0,0.11,0,0,0.02,0,0,0,0.2,0.2,0,0,0,0.74,0,0
58403060,"Chicken or turkey noodle soup, reduced sodium, canned or ready-to-serve",0,0,0,0,0.03,0,0.03,0,0.03,0,0,0,0,0,0.17,0,0.17,0.2,0.18,0,0,0,0.18,0,0,0.02,0,0,0,0,0,0,0,0,0.55,0,0
58403100,"Noodle and potato soup, Puerto Rican style",0,0,0,0,0.41,0.01,0.13,0.03,0.1,0.11,0.11,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58404010,"Chicken or turkey rice soup, canned, or ready-to-serve",0,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0,0.12,0,0.12,0.08,0.08,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0
58404030,"Chicken or turkey rice soup, home recipe",0,0,0,0,0.09,0,0.03,0,0.03,0,0,0,0.06,0,0.19,0,0.19,0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0
58404040,"Chicken or turkey rice soup, reduced sodium, canned, prepared with water or ready-to-serve",0,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0,0.13,0,0.13,0.04,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0
58404050,"Chicken or turkey rice soup, reduced sodium, canned, prepared with milk",0,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0,0.13,0,0.13,0.03,0.03,0,0,0,0.03,0,0,0,0,0,0,0.21,0.21,0,0,0,1.06,0,0
58404100,"Rice and potato soup, Puerto Rican style",0,0,0,0,0.12,0,0.01,0.01,0,0.07,0.07,0,0.04,0,0.44,0,0.44,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.56,0,0
58404500,Matzo ball soup,0,0,0,0,0.07,0,0.03,0,0.03,0,0,0,0.04,0,0.44,0,0.44,0.18,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.86,0.39,0,0
58404510,"Chicken or turkey soup with dumplings and potatoes, home recipe, canned, or ready-to-serve",0,0,0,0,0.06,0,0.05,0,0.05,0,0,0,0.01,0,0.17,0,0.17,0.28,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0
58404520,"Chicken or turkey soup with dumplings, home recipe, canned or ready-to-serve",0,0,0,0,0.06,0,0.05,0,0.05,0,0,0,0.01,0,0.17,0,0.17,0.28,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0
58407010,"Instant soup, noodle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.02,0.01,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.22,0,0
58407030,"Soup, mostly noodles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0
58407035,"Soup, mostly noodles, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0
58407050,"Instant soup, noodle with egg, shrimp or chicken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0
58408010,Wonton soup,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0.75,0,0.75,0.28,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58408500,"Noodle soup with vegetables, Asian style",0,0,0,0,0.3,0,0.01,0,0.01,0.06,0.04,0.02,0.23,0,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.37,0.11,0
58409000,"Noodle soup, with fish ball, shrimp, and dark green leafy vegetable",0,0,0,0,0.16,0.13,0,0,0,0.01,0.01,0,0.02,0,0.51,0,0.51,0.31,0.31,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.9,0.12,0,0
58421000,"Sopa seca, Mexican style, NFS",0,0,0,0,0.2,0,0.12,0.12,0,0,0,0,0.08,0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,2.7,0,0
58421010,"Sopa Seca de Fideo, Mexican style, made with dry noodles, home recipe",0,0,0,0,0.21,0,0.12,0.12,0,0,0,0,0.09,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,2.88,0,0
58421020,"Sopa de Fideo Aguada, Mexican style noodle soup, home recipe",0,0,0,0,0.12,0,0.11,0.11,0,0,0,0,0.01,0,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0
58421060,"Sopa seca de arroz, home recipe, Mexican style",0,0,0,0,0.2,0,0.11,0.11,0,0,0,0,0.09,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,2.73,0,0
58421080,"Sopa de tortilla, Mexican style tortilla soup, home recipe",0.01,0,0,0.01,0.09,0,0.05,0.05,0,0,0,0,0.04,0,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,2.08,4,0,0
58503000,"Macaroni, tomatoes, and beef, baby food, NS as to strained or junior",0,0,0,0,0.35,0,0.35,0.25,0.1,0,0,0,0,0,0.48,0,0.48,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.24,0
58503010,"Macaroni, tomatoes, and beef, baby food, strained",0,0,0,0,0.35,0,0.35,0.25,0.1,0,0,0,0,0,0.42,0,0.42,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.24,0
58503020,"Macaroni, tomatoes, and beef, baby food, junior",0,0,0,0,0.35,0,0.35,0.25,0.1,0,0,0,0,0,0.53,0,0.53,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.24,0
58503050,"Macaroni with beef and tomato sauce, baby food, toddler",0,0,0,0,0.07,0,0.07,0.07,0,0,0,0,0,0,0.53,0,0.53,0.28,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58508000,"Macaroni and cheese, baby food, strained",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0.15,0,1.9,0,0
58508300,"Macaroni and cheese, baby food, toddler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.18,0,2.29,0,0
58509020,"Spaghetti, tomato sauce, and beef, baby food, junior",0,0,0,0,0.35,0,0.35,0.25,0.1,0,0,0,0,0,0.53,0,0.53,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0
58509100,"Ravioli, cheese-filled, with tomato sauce, baby food, toddler",0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0.72,0,0.72,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0,0,0.05,1.11,0.67,0,0
58509200,"Macaroni with vegetables, baby food, strained",0,0,0,0,0.18,0,0.03,0.03,0,0,0,0,0.15,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0
59003000,"Meat substitute, cereal- and vegetable protein-based, fried",0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
61100600,"Clementine, raw",0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61101010,"Grapefruit, raw",0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61101200,"Grapefruit, canned",0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61110010,"Kumquat, raw",0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61113010,"Lemon, raw",0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61113500,Lemon pie filling,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.45,0,0.45,0.62,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,1.75,3.06,14.65,0
61116010,"Lime, raw",0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61119010,"Orange, raw",0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61122300,"Orange, canned, NFS",0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0
61122320,"Orange, canned, juice pack",0.41,0.27,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61122330,"Orange, canned, in syrup",0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0
61125010,"Tangerine, raw",0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61201010,"Grapefruit juice, 100%, freshly squeezed",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61201020,"Grapefruit juice, 100%, NS as to form",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61201220,"Grapefruit juice, 100%, canned, bottled or in a carton",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61201225,"Grapefruit juice, 100%, with calcium added",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61201620,"Grapefruit juice,100%, frozen, reconstituted",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61204000,"Lemon juice, 100%, NS as to form",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61204010,"Lemon juice, 100%, freshly squeezed",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61204200,"Lemon juice, 100%, canned or bottled",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61207000,"Lime juice, 100%, NS as to form",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61207010,"Lime juice, 100%, freshly squeezed",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61207200,"Lime juice, 100%, canned or bottled",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210000,"Orange juice, 100%, NFS",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210010,"Orange juice, 100%,  freshly squeezed",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210220,"Orange juice, 100%, canned, bottled or in a carton",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210250,"Orange juice, 100%, with calcium added, canned, bottled or in a carton",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210620,"Orange juice, 100%, frozen, reconstituted",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210720,"Orange juice, 100%, frozen, not reconstituted",1.43,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61210820,"Orange juice, 100%, with calcium added, frozen, reconstituted",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61213220,"Tangerine juice, 100%",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61213800,"Fruit juice blend, citrus, 100% juice",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61213900,"Fruit juice blend, citrus, 100% juice, with calcium added",0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62101050,"Fruit mixture, dried",1.43,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62101100,"Apple, dried",2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62104100,"Apricot, dried",1.54,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62105000,"Blueberries, dried",2.07,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79,0
62106000,"Cherries, dried",0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0
62107200,Banana chips,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,0.95,0
62108100,"Currants, dried",1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62109100,"Cranberries, dried",1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,12.71,0
62110100,Date,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62113100,"Fig, dried",1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62114050,"Mango, dried",1.76,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,0
62114110,"Papaya, dried",1.43,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62116100,"Peach, dried",1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62119100,"Pear, dried",1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62120000,"Persimmon, dried",1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62120100,"Pineapple, dried",1.43,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62122100,"Prune, dried",1.18,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62125100,Raisins,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62126000,"Tamarind, dried",0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0
63100100,"Fruit, NFS",0.7,0.22,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63100110,"Fruit, pickled",0.57,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0
63101000,"Apple, raw",0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63101110,"Applesauce, regular",0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0
63101120,"Applesauce, unsweetened",0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63101150,"Applesauce, flavored",0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0
63101210,Apple pie filling,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0
63101310,"Apple, baked",0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,1.9,0
63103010,"Apricot, raw",0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63103110,"Apricot, canned",0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0
63105010,"Avocado, raw",0,0,0,0,0.69,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,0,0,0
63107010,"Banana, raw",0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63107410,"Banana, fried",0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,1.9,0
63109010,"Cantaloupe, raw",0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63109700,"Starfruit, raw",0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63110010,"Cassaba melon, raw",0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63111010,"Cherries, maraschino",0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,0
63113030,Cherry pie filling,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,4.55,0
63115010,"Cherries, raw",0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63115110,"Cherries, canned",0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
63115200,"Cherries, frozen",0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63119010,"Fig, raw",0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63119110,"Fig, canned",0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0
63123000,"Grapes, raw",0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
